,count,month,year,time,date,RF.BKA.02_5 min,RF.BKA.02_15 min,RF.BKA.02_30 min,RF.BKA.02_1 hr,FW.BBU.01_Q,FW.BBU.01_WL
0,0,8,2017,13:05:00,14/08/2017,0,0,0,0,1.85,-0.5
1,0,8,2017,13:10:00,14/08/2017,0,0,0,0,1.85,-0.5
2,0,8,2017,13:15:00,14/08/2017,0,0,0,0,2.23,-0.5
3,0,8,2017,13:20:00,14/08/2017,0,0,0,0,2.23,-0.5
4,0,8,2017,13:25:00,14/08/2017,0,0,0,0,1.68,-0.5
5,0,8,2017,13:30:00,14/08/2017,0,0,0,0,1.68,-0.5
6,0,8,2017,13:35:00,14/08/2017,0,0,0,0,1.7,-0.5
7,0,8,2017,13:40:00,14/08/2017,0,0,0,0,1.7,-0.5
8,0,8,2017,13:45:00,14/08/2017,0,0,0,0,1.7,-0.5
9,0,8,2017,13:50:00,14/08/2017,0,0,0,0,1.7,-0.5
10,0,8,2017,13:55:00,14/08/2017,0,0,0,0,1.7,-0.5
11,0,8,2017,14:00:00,14/08/2017,0,0,0,0,0.74,-0.5
12,0,8,2017,14:05:00,14/08/2017,0,0,0,0,0.61,-0.5
13,0,8,2017,14:10:00,14/08/2017,0,0,0,0,0.61,-0.5
14,0,8,2017,14:15:00,14/08/2017,0,0,0,0,0.9,-0.5
15,0,8,2017,14:20:00,14/08/2017,0,0,0,0,0.9,-0.5
16,0,8,2017,14:25:00,14/08/2017,0,0,0,0,1.03,-0.5
17,0,8,2017,14:30:00,14/08/2017,0,0,0,0,1.03,-0.5
18,0,8,2017,14:35:00,14/08/2017,0,0,0,0,1.03,-0.5
19,0,8,2017,14:40:00,14/08/2017,0,0,0,0,1.62,-0.51
20,0,8,2017,14:45:00,14/08/2017,0,0,0,0,1.55,-0.51
21,0,8,2017,14:50:00,14/08/2017,0,0,0,0,1.97,-0.51
22,0,8,2017,14:55:00,14/08/2017,0,0,0,0,1.97,-0.51
23,0,8,2017,15:00:00,14/08/2017,0,0,0,0,1.97,-0.51
24,0,8,2017,15:05:00,14/08/2017,0,0,0,0,1.97,-0.51
25,0,8,2017,15:10:00,14/08/2017,0,0,0,0,1.22,-0.51
26,0,8,2017,15:15:00,14/08/2017,0,0,0,0,1.62,-0.51
27,0,8,2017,15:20:00,14/08/2017,0,0,0,0,1.62,-0.51
28,0,8,2017,15:25:00,14/08/2017,0,0,0,0,1.62,-0.51
29,0,8,2017,15:30:00,14/08/2017,0,0,0,0,1.62,-0.51
30,0,8,2017,15:35:00,14/08/2017,0,0,0,0,1.62,-0.51
31,0,8,2017,15:40:00,14/08/2017,0,0,0,0,1.62,-0.51
32,0,8,2017,15:45:00,14/08/2017,0,0,0,0,1.45,-0.51
33,0,8,2017,15:50:00,14/08/2017,0,0,0,0,1.45,-0.51
34,0,8,2017,15:55:00,14/08/2017,0,0,0,0,1.45,-0.51
35,0,8,2017,16:00:00,14/08/2017,0,0,0,0,1.74,-0.51
36,0,8,2017,16:05:00,14/08/2017,0,0,0,0,1.68,-0.51
37,0,8,2017,16:10:00,14/08/2017,0,0,0,0,1.68,-0.51
38,0,8,2017,16:15:00,14/08/2017,0,0,0,0,1.79,-0.52
39,0,8,2017,16:20:00,14/08/2017,0,0,0,0,1.79,-0.52
40,0,8,2017,16:25:00,14/08/2017,0,0,0,0,1.79,-0.52
41,0,8,2017,16:30:00,14/08/2017,0,0,0,0,1.79,-0.52
42,0,8,2017,16:35:00,14/08/2017,0,0,0,0,1.79,-0.52
43,0,8,2017,16:40:00,14/08/2017,0,0,0,0,0.94,-0.52
44,0,8,2017,16:45:00,14/08/2017,0,0,0,0,1.43,-0.52
45,0,8,2017,16:50:00,14/08/2017,0,0,0,0,1.43,-0.52
46,0,8,2017,16:55:00,14/08/2017,0,0,0,0,1.06,-0.52
47,0,8,2017,17:00:00,14/08/2017,0,0,0,0,1.06,-0.52
48,0,8,2017,17:05:00,14/08/2017,0,0,0,0,1.68,-0.52
49,0,8,2017,17:10:00,14/08/2017,1.5,1.5,1.5,1.5,1.68,-0.52
50,0,8,2017,17:15:00,14/08/2017,5,6.5,6.5,6.5,1.68,-0.52
51,0,8,2017,17:20:00,14/08/2017,6,12.5,12.5,12.5,1.68,-0.52
52,0,8,2017,17:25:00,14/08/2017,8.5,19.5,21,21,1.68,-0.52
53,0,8,2017,17:30:00,14/08/2017,15,29.5,36,36,1.23,-0.47
54,0,8,2017,17:35:00,14/08/2017,14.5,38,50.5,50.5,0.78,-0.42
55,0,8,2017,17:40:00,14/08/2017,7,36.5,56,57.5,0.33,-0.37
56,0,8,2017,17:45:00,14/08/2017,4.5,26,55.5,62,0.33,-0.37
57,0,8,2017,17:50:00,14/08/2017,4,15.5,53.5,66,0.3,-0.24
58,0,8,2017,17:55:00,14/08/2017,3,11.5,48,69,-1.86,-0.18
59,0,8,2017,18:00:00,14/08/2017,2.5,9.5,35.5,71.5,-2.07,-0.16
60,0,8,2017,18:05:00,14/08/2017,1.5,7,22.5,73,-3.24,-0.13
61,0,8,2017,18:10:00,14/08/2017,1,5,16.5,72.5,-3.24,-0.13
62,0,8,2017,18:15:00,14/08/2017,0.5,3,12.5,68,-1.26,-0.03
63,0,8,2017,18:20:00,14/08/2017,0,1.5,8.5,62,-1.26,-0.03
64,0,8,2017,18:25:00,14/08/2017,0.5,1,6,54,-1.26,-0.03
65,0,8,2017,18:30:00,14/08/2017,0,0.5,3.5,39,-1.26,-0.03
66,0,8,2017,18:35:00,14/08/2017,0,0.5,2,24.5,-2.5,0.06
67,0,8,2017,18:40:00,14/08/2017,0,0,1,17.5,-2.73,0.05
68,0,8,2017,18:45:00,14/08/2017,0,0,0.5,13,-2.73,0.05
69,0,8,2017,18:50:00,14/08/2017,0,0,0.5,9,-2.73,0.05
70,0,8,2017,18:55:00,14/08/2017,0,0,0,6,-3.79,0.11
71,0,8,2017,19:00:00,14/08/2017,0,0,0,3.5,-3.79,0.11
72,0,8,2017,19:05:00,14/08/2017,0,0,0,2,-2.83,0.17
73,0,8,2017,19:10:00,14/08/2017,0,0,0,1,-2.83,0.17
74,0,8,2017,19:15:00,14/08/2017,0,0,0,0.5,-2.19,0.19
75,0,8,2017,19:20:00,14/08/2017,0,0,0,0.5,-2.19,0.19
76,0,8,2017,19:25:00,14/08/2017,0,0,0,0,-2.19,0.19
77,0,8,2017,19:30:00,14/08/2017,0,0,0,0,-2.19,0.19
78,0,8,2017,19:35:00,14/08/2017,0,0,0,0,-2.19,0.19
79,0,8,2017,19:40:00,14/08/2017,0,0,0,0,-2.19,0.19
80,0,8,2017,19:45:00,14/08/2017,0,0,0,0,-2.19,0.19
81,0,8,2017,19:50:00,14/08/2017,0,0,0,0,-2.19,0.19
82,0,8,2017,19:55:00,14/08/2017,0,0,0,0,-2.19,0.19
83,0,8,2017,20:00:00,14/08/2017,0,0,0,0,-0.15,0.23
84,0,8,2017,20:05:00,14/08/2017,0,0,0,0,-0.15,0.23
85,0,8,2017,20:10:00,14/08/2017,0,0,0,0,-1.06,0.23
86,0,8,2017,20:15:00,14/08/2017,0,0,0,0,-0.8,0.22
87,0,8,2017,20:20:00,14/08/2017,0,0,0,0,-0.8,0.22
88,0,8,2017,20:25:00,14/08/2017,0,0,0,0,-0.8,0.22
89,0,8,2017,20:30:00,14/08/2017,0,0,0,0,-0.65,0.24
90,0,8,2017,20:35:00,14/08/2017,0,0,0,0,-0.08,0.26
91,0,8,2017,20:40:00,14/08/2017,0,0,0,0,-0.82,0.26
92,0,8,2017,20:45:00,14/08/2017,0,0,0,0,-0.82,0.26
93,0,8,2017,20:50:00,14/08/2017,0,0,0,0,-0.78,0.27
94,0,8,2017,20:55:00,14/08/2017,0,0,0,0,-0.78,0.27
95,0,8,2017,21:00:00,14/08/2017,0,0,0,0,-0.78,0.27
96,0,8,2017,21:05:00,14/08/2017,0,0,0,0,-0.78,0.27
97,0,8,2017,21:10:00,14/08/2017,0,0,0,0,-0.78,0.27
98,0,8,2017,21:15:00,14/08/2017,0,0,0,0,-0.78,0.27
99,0,8,2017,21:20:00,14/08/2017,0,0,0,0,-0.78,0.27
100,0,8,2017,21:25:00,14/08/2017,0,0,0,0,0.04,0.3
101,0,8,2017,21:30:00,14/08/2017,0,0,0,0,-0.68,0.3
102,0,8,2017,21:35:00,14/08/2017,0,0,0,0,0.28,0.3
103,0,8,2017,21:40:00,14/08/2017,0,0,0,0,0.28,0.3
104,0,8,2017,21:45:00,14/08/2017,0,0,0,0,1.24,0.3
105,0,8,2017,21:50:00,14/08/2017,0,0,0,0,0.6,0.3
106,0,8,2017,21:55:00,14/08/2017,0,0,0,0,1.92,0.3
107,0,8,2017,22:00:00,14/08/2017,0,0,0,0,0.96,0.3
108,0,8,2017,22:05:00,14/08/2017,0,0,0,0,1.32,0.3
109,0,8,2017,22:10:00,14/08/2017,0,0,0,0,1.32,0.3
110,0,8,2017,22:15:00,14/08/2017,0,0,0,0,1.32,0.3
111,0,8,2017,22:20:00,14/08/2017,0,0,0,0,1.34,0.28
112,0,8,2017,22:25:00,14/08/2017,0,0,0,0,1.34,0.28
113,0,8,2017,22:30:00,14/08/2017,0,0,0,0,1.22,0.27
114,1,8,2017,14:30:00,17/08/2017,0,0,0,0,2.89,-0.1
115,1,8,2017,14:35:00,17/08/2017,0,0,0,0,2.89,-0.1
116,1,8,2017,14:40:00,17/08/2017,0,0,0,0,2.89,-0.1
117,1,8,2017,14:45:00,17/08/2017,0,0,0,0,1.9,-0.1
118,1,8,2017,14:50:00,17/08/2017,0,0,0,0,1.9,-0.1
119,1,8,2017,14:55:00,17/08/2017,0,0,0,0,1.9,-0.1
120,1,8,2017,15:00:00,17/08/2017,0,0,0,0,1.59,-0.12
121,1,8,2017,15:05:00,17/08/2017,0,0,0,0,1.59,-0.12
122,1,8,2017,15:10:00,17/08/2017,0,0,0,0,1.59,-0.12
123,1,8,2017,15:15:00,17/08/2017,0,0,0,0,1.59,-0.12
124,1,8,2017,15:20:00,17/08/2017,0,0,0,0,1.59,-0.12
125,1,8,2017,15:25:00,17/08/2017,0,0,0,0,1.59,-0.12
126,1,8,2017,15:30:00,17/08/2017,0,0,0,0,1.59,-0.12
127,1,8,2017,15:35:00,17/08/2017,0,0,0,0,1.59,-0.12
128,1,8,2017,15:40:00,17/08/2017,0,0,0,0,1.59,-0.12
129,1,8,2017,15:45:00,17/08/2017,0,0,0,0,1.94,-0.13
130,1,8,2017,15:50:00,17/08/2017,0,0,0,0,1.13,-0.13
131,1,8,2017,15:55:00,17/08/2017,0,0,0,0,1.13,-0.13
132,1,8,2017,16:00:00,17/08/2017,0,0,0,0,1.77,-0.13
133,1,8,2017,16:05:00,17/08/2017,0,0,0,0,3.78,-0.13
134,1,8,2017,16:10:00,17/08/2017,0,0,0,0,3.78,-0.13
135,1,8,2017,16:15:00,17/08/2017,0,0,0,0,3.78,-0.13
136,1,8,2017,16:20:00,17/08/2017,0,0,0,0,3.78,-0.13
137,1,8,2017,16:25:00,17/08/2017,0,0,0,0,3.78,-0.13
138,1,8,2017,16:30:00,17/08/2017,0,0,0,0,3.78,-0.13
139,1,8,2017,16:35:00,17/08/2017,0,0,0,0,3.78,-0.13
140,1,8,2017,16:40:00,17/08/2017,0,0,0,0,3.78,-0.13
141,1,8,2017,16:45:00,17/08/2017,0,0,0,0,3.78,-0.13
142,1,8,2017,16:50:00,17/08/2017,0,0,0,0,1.88,-0.13
143,1,8,2017,16:55:00,17/08/2017,0,0,0,0,1.88,-0.13
144,1,8,2017,17:00:00,17/08/2017,0,0,0,0,1.88,-0.13
145,1,8,2017,17:05:00,17/08/2017,0,0,0,0,1.77,-0.13
146,1,8,2017,17:10:00,17/08/2017,0,0,0,0,1.77,-0.13
147,1,8,2017,17:15:00,17/08/2017,0,0,0,0,1.77,-0.13
148,1,8,2017,17:20:00,17/08/2017,0,0,0,0,1.77,-0.13
149,1,8,2017,17:25:00,17/08/2017,0,0,0,0,1.77,-0.13
150,1,8,2017,17:30:00,17/08/2017,0,0,0,0,2.41,-0.13
151,1,8,2017,17:35:00,17/08/2017,0,0,0,0,2.41,-0.13
152,1,8,2017,17:40:00,17/08/2017,0,0,0,0,2.41,-0.13
153,1,8,2017,17:45:00,17/08/2017,0,0,0,0,2.41,-0.13
154,1,8,2017,17:50:00,17/08/2017,0,0,0,0,2.41,-0.13
155,1,8,2017,17:55:00,17/08/2017,0,0,0,0,2.41,-0.13
156,1,8,2017,18:00:00,17/08/2017,0,0,0,0,2.41,-0.13
157,1,8,2017,18:05:00,17/08/2017,0,0,0,0,2.41,-0.13
158,1,8,2017,18:10:00,17/08/2017,0,0,0,0,2.41,-0.13
159,1,8,2017,18:15:00,17/08/2017,0,0,0,0,2.41,-0.13
160,1,8,2017,18:20:00,17/08/2017,0,0,0,0,2.41,-0.13
161,1,8,2017,18:25:00,17/08/2017,0,0,0,0,2.41,-0.13
162,1,8,2017,18:30:00,17/08/2017,0,0,0,0,2.41,-0.13
163,1,8,2017,18:35:00,17/08/2017,0.5,0.5,0.5,0.5,2.41,-0.13
164,1,8,2017,18:40:00,17/08/2017,2,2.5,2.5,2.5,2.41,-0.13
165,1,8,2017,18:45:00,17/08/2017,4,6.5,6.5,6.5,2.41,-0.13
166,1,8,2017,18:50:00,17/08/2017,2.5,8.5,9,9,2.41,-0.13
167,1,8,2017,18:55:00,17/08/2017,1.5,8,10.5,10.5,2.41,-0.13
168,1,8,2017,19:00:00,17/08/2017,0.5,4.5,11,11,2.41,-0.13
169,1,8,2017,19:05:00,17/08/2017,0.5,2.5,11,11.5,2.41,-0.13
170,1,8,2017,19:10:00,17/08/2017,1.5,2.5,10.5,13,2.41,-0.13
171,1,8,2017,19:15:00,17/08/2017,1,3,7.5,14,2.41,-0.13
172,1,8,2017,19:20:00,17/08/2017,0.5,3,5.5,14.5,2.41,-0.13
173,1,8,2017,19:25:00,17/08/2017,0.5,2,4.5,15,2.41,-0.13
174,1,8,2017,19:30:00,17/08/2017,0,1,4,15,2.41,-0.13
175,1,8,2017,19:35:00,17/08/2017,0.5,1,4,15,2.41,-0.13
176,1,8,2017,19:40:00,17/08/2017,0.5,1,3,13.5,2.41,-0.13
177,1,8,2017,19:45:00,17/08/2017,0,1,2,9.5,2.41,-0.13
178,1,8,2017,19:50:00,17/08/2017,0,0.5,1.5,7,2.41,-0.13
179,1,8,2017,19:55:00,17/08/2017,0,0,1,5.5,2.41,-0.13
180,1,8,2017,20:00:00,17/08/2017,0,0,1,5,2.41,-0.13
181,1,8,2017,20:05:00,17/08/2017,0.5,0.5,1,5,2.41,-0.13
182,1,8,2017,20:10:00,17/08/2017,0,0.5,0.5,3.5,2.41,-0.13
183,1,8,2017,20:15:00,17/08/2017,0,0.5,0.5,2.5,2.41,-0.13
184,1,8,2017,20:20:00,17/08/2017,0.5,0.5,1,2.5,2.41,-0.13
185,1,8,2017,20:25:00,17/08/2017,0,0.5,1,2,2.41,-0.13
186,1,8,2017,20:30:00,17/08/2017,0,0.5,1,2,2.41,-0.13
187,1,8,2017,20:35:00,17/08/2017,0,0,0.5,1.5,2.41,-0.13
188,1,8,2017,20:40:00,17/08/2017,0,0,0.5,1,2.41,-0.13
189,1,8,2017,20:45:00,17/08/2017,0,0,0.5,1,2.41,-0.13
190,1,8,2017,20:50:00,17/08/2017,0,0,0,1,2.41,-0.13
191,1,8,2017,20:55:00,17/08/2017,0.5,0.5,0.5,1.5,2.41,-0.13
192,1,8,2017,21:00:00,17/08/2017,0,0.5,0.5,1.5,2.41,-0.13
193,1,8,2017,21:05:00,17/08/2017,0,0.5,0.5,1,2.41,-0.13
194,1,8,2017,21:10:00,17/08/2017,0.5,0.5,1,1.5,2.41,-0.13
195,1,8,2017,21:15:00,17/08/2017,0,0.5,1,1.5,2.41,-0.13
196,1,8,2017,21:20:00,17/08/2017,0,0.5,1,1,2.41,-0.13
197,1,8,2017,21:25:00,17/08/2017,0,0,0.5,1,2.41,-0.13
198,1,8,2017,21:30:00,17/08/2017,0,0,0.5,1,2.41,-0.13
199,1,8,2017,21:35:00,17/08/2017,0.5,0.5,1,1.5,2.41,-0.13
200,1,8,2017,21:40:00,17/08/2017,0,0.5,0.5,1.5,2.41,-0.13
201,1,8,2017,21:45:00,17/08/2017,0.5,1,1,2,3.21,0.09
202,1,8,2017,21:50:00,17/08/2017,0,0.5,1,2,3.21,0.09
203,1,8,2017,21:55:00,17/08/2017,0.5,1,1.5,2,3.21,0.09
204,1,8,2017,22:00:00,17/08/2017,0.5,1,2,2.5,3.21,0.09
205,1,8,2017,22:05:00,17/08/2017,0,1,1.5,2.5,3.21,0.09
206,1,8,2017,22:10:00,17/08/2017,0.5,1,2,2.5,3.21,0.09
207,1,8,2017,22:15:00,17/08/2017,0,0.5,1.5,2.5,3.21,0.09
208,1,8,2017,22:20:00,17/08/2017,0.5,1,2,3,3.21,0.09
209,1,8,2017,22:25:00,17/08/2017,0,0.5,1.5,3,3.21,0.09
210,1,8,2017,22:30:00,17/08/2017,0,0.5,1,3,3.21,0.09
211,1,8,2017,22:35:00,17/08/2017,0,0,1,2.5,3.21,0.09
212,1,8,2017,22:40:00,17/08/2017,0,0,0.5,2.5,1.86,0.12
213,1,8,2017,22:45:00,17/08/2017,0,0,0.5,2,1.86,0.12
214,1,8,2017,22:50:00,17/08/2017,0,0,0,2,1.86,0.12
215,1,8,2017,22:55:00,17/08/2017,0,0,0,1.5,1.86,0.12
216,1,8,2017,23:00:00,17/08/2017,0.5,0.5,0.5,1.5,1.86,0.12
217,1,8,2017,23:05:00,17/08/2017,0,0.5,0.5,1.5,1.86,0.12
218,1,8,2017,23:10:00,17/08/2017,0,0.5,0.5,1,1.86,0.12
219,1,8,2017,23:15:00,17/08/2017,0.5,0.5,1,1.5,1.86,0.12
220,1,8,2017,23:20:00,17/08/2017,0.5,1,1.5,1.5,1.86,0.12
221,1,8,2017,23:25:00,17/08/2017,0.5,1.5,2,2,1.86,0.12
222,1,8,2017,23:30:00,17/08/2017,0,1,1.5,2,1.86,0.12
223,1,8,2017,23:35:00,17/08/2017,0,0.5,1.5,2,2.35,0.15
224,1,8,2017,23:40:00,17/08/2017,0.5,0.5,2,2.5,2.35,0.15
225,1,8,2017,23:45:00,17/08/2017,0,0.5,1.5,2.5,2.35,0.15
226,2,9,2017,18:55:00,05/09/2017,0,0,0,0,1.31,-0.06
227,2,9,2017,19:00:00,05/09/2017,0,0,0,0,1.31,-0.06
228,2,9,2017,19:05:00,05/09/2017,0,0,0,0,1.31,-0.06
229,2,9,2017,19:10:00,05/09/2017,0,0,0,0,3.79,-0.08
230,2,9,2017,19:15:00,05/09/2017,0,0,0,0,3.79,-0.08
231,2,9,2017,19:20:00,05/09/2017,0,0,0,0,3.79,-0.08
232,2,9,2017,19:25:00,05/09/2017,0,0,0,0,3.79,-0.08
233,2,9,2017,19:30:00,05/09/2017,0,0,0,0,3.79,-0.08
234,2,9,2017,19:35:00,05/09/2017,0,0,0,0,1.23,-0.08
235,2,9,2017,19:40:00,05/09/2017,0,0,0,0,2.14,-0.08
236,2,9,2017,19:45:00,05/09/2017,0,0,0,0,2.14,-0.08
237,2,9,2017,19:50:00,05/09/2017,0,0,0,0,2.14,-0.08
238,2,9,2017,19:55:00,05/09/2017,0,0,0,0,2.14,-0.08
239,2,9,2017,20:00:00,05/09/2017,0,0,0,0,2.14,-0.08
240,2,9,2017,20:05:00,05/09/2017,0,0,0,0,2.14,-0.08
241,2,9,2017,20:10:00,05/09/2017,0,0,0,0,3.74,-0.09
242,2,9,2017,20:15:00,05/09/2017,0,0,0,0,3.74,-0.09
243,2,9,2017,20:20:00,05/09/2017,0,0,0,0,3.45,-0.09
244,2,9,2017,20:25:00,05/09/2017,0,0,0,0,3.45,-0.09
245,2,9,2017,20:30:00,05/09/2017,0,0,0,0,3.45,-0.09
246,2,9,2017,20:35:00,05/09/2017,0,0,0,0,1.84,-0.09
247,2,9,2017,20:40:00,05/09/2017,0,0,0,0,1.84,-0.09
248,2,9,2017,20:45:00,05/09/2017,0,0,0,0,3.08,-0.09
249,2,9,2017,20:50:00,05/09/2017,0,0,0,0,3.08,-0.09
250,2,9,2017,20:55:00,05/09/2017,0,0,0,0,3.08,-0.09
251,2,9,2017,21:00:00,05/09/2017,0,0,0,0,1.37,-0.09
252,2,9,2017,21:05:00,05/09/2017,0,0,0,0,1.05,-0.09
253,2,9,2017,21:10:00,05/09/2017,0,0,0,0,1.57,-0.09
254,2,9,2017,21:15:00,05/09/2017,0,0,0,0,1.57,-0.09
255,2,9,2017,21:20:00,05/09/2017,0,0,0,0,1.57,-0.09
256,2,9,2017,21:25:00,05/09/2017,0,0,0,0,1.57,-0.09
257,2,9,2017,21:30:00,05/09/2017,0,0,0,0,2.37,-0.1
258,2,9,2017,21:35:00,05/09/2017,0,0,0,0,2.37,-0.1
259,2,9,2017,21:40:00,05/09/2017,0,0,0,0,3.9,-0.1
260,2,9,2017,21:45:00,05/09/2017,0,0,0,0,3.81,-0.1
261,2,9,2017,21:50:00,05/09/2017,0,0,0,0,3.81,-0.1
262,2,9,2017,21:55:00,05/09/2017,0,0,0,0,3.81,-0.1
263,2,9,2017,22:00:00,05/09/2017,0,0,0,0,3.81,-0.1
264,2,9,2017,22:05:00,05/09/2017,0,0,0,0,3.7,-0.11
265,2,9,2017,22:10:00,05/09/2017,0,0,0,0,3.73,-0.11
266,2,9,2017,22:15:00,05/09/2017,0,0,0,0,3.73,-0.11
267,2,9,2017,22:20:00,05/09/2017,0,0,0,0,3.73,-0.11
268,2,9,2017,22:25:00,05/09/2017,0,0,0,0,2.78,-0.12
269,2,9,2017,22:30:00,05/09/2017,0,0,0,0,2.78,-0.12
270,2,9,2017,22:35:00,05/09/2017,0,0,0,0,2.78,-0.12
271,2,9,2017,22:40:00,05/09/2017,0,0,0,0,1.73,-0.12
272,2,9,2017,22:45:00,05/09/2017,0,0,0,0,1.73,-0.12
273,2,9,2017,22:50:00,05/09/2017,0,0,0,0,1.73,-0.12
274,2,9,2017,22:55:00,05/09/2017,0,0,0,0,1.73,-0.12
275,2,9,2017,23:00:00,05/09/2017,0.5,0.5,0.5,0.5,4.92,-0.12
276,2,9,2017,23:05:00,05/09/2017,1,1.5,1.5,1.5,2.52,-0.12
277,2,9,2017,23:10:00,05/09/2017,1,2.5,2.5,2.5,2.91,-0.11
278,2,9,2017,23:15:00,05/09/2017,2,4,4.5,4.5,2.91,-0.11
279,2,9,2017,23:20:00,05/09/2017,2.5,5.5,7,7,2.91,-0.11
280,2,9,2017,23:25:00,05/09/2017,1.5,6,8.5,8.5,2.43,-0.08
281,2,9,2017,23:30:00,05/09/2017,1.5,5.5,9.5,10,3.34,-0.06
282,2,9,2017,23:35:00,05/09/2017,1.5,4.5,10,11.5,3.59,-0.05
283,2,9,2017,23:40:00,05/09/2017,1,4,10,12.5,3.18,-0.05
284,2,9,2017,23:45:00,05/09/2017,0.5,3,8.5,13,2.78,-0.03
285,2,9,2017,23:50:00,05/09/2017,0.5,2,6.5,13.5,2.6,-0.01
286,2,9,2017,23:55:00,05/09/2017,0,1,5,13.5,1.5,0.01
287,2,9,2017,00:00:00,06/09/2017,0,0.5,3.5,13,1.69,0.03
288,2,9,2017,00:05:00,06/09/2017,0,0,2,12,2.21,0.05
289,2,9,2017,00:10:00,06/09/2017,0,0,1,11,2.21,0.05
290,2,9,2017,00:15:00,06/09/2017,0,0,0.5,9,2.21,0.05
291,2,9,2017,00:20:00,06/09/2017,0,0,0,6.5,2.21,0.05
292,2,9,2017,00:25:00,06/09/2017,0,0,0,5,2.21,0.05
293,2,9,2017,00:30:00,06/09/2017,0,0,0,3.5,2.21,0.05
294,2,9,2017,00:35:00,06/09/2017,0,0,0,2,2.21,0.05
295,2,9,2017,00:40:00,06/09/2017,0,0,0,1,3.01,0.12
296,2,9,2017,00:45:00,06/09/2017,0,0,0,0.5,3.01,0.12
297,2,9,2017,00:50:00,06/09/2017,0,0,0,0,3.01,0.12
298,2,9,2017,00:55:00,06/09/2017,0,0,0,0,2.94,0.14
299,2,9,2017,01:00:00,06/09/2017,0,0,0,0,2.94,0.14
300,2,9,2017,01:05:00,06/09/2017,0,0,0,0,2.94,0.14
301,2,9,2017,01:10:00,06/09/2017,0,0,0,0,4.35,0.16
302,2,9,2017,01:15:00,06/09/2017,0,0,0,0,4.35,0.16
303,2,9,2017,01:20:00,06/09/2017,0,0,0,0,4.35,0.16
304,2,9,2017,01:25:00,06/09/2017,0,0,0,0,4.35,0.16
305,2,9,2017,01:30:00,06/09/2017,0,0,0,0,3.47,0.16
306,2,9,2017,01:35:00,06/09/2017,0,0,0,0,0.44,0.17
307,2,9,2017,01:40:00,06/09/2017,0,0,0,0,2.14,0.17
308,2,9,2017,01:45:00,06/09/2017,0,0,0,0,2.14,0.17
309,2,9,2017,01:50:00,06/09/2017,0,0,0,0,2.14,0.17
310,2,9,2017,01:55:00,06/09/2017,0,0,0,0,2.21,0.17
311,2,9,2017,02:00:00,06/09/2017,0,0,0,0,0.62,0.17
312,2,9,2017,02:05:00,06/09/2017,0,0,0,0,0.62,0.17
313,2,9,2017,02:10:00,06/09/2017,0,0,0,0,-0.4,0.17
314,2,9,2017,02:15:00,06/09/2017,0,0,0,0,-0.4,0.17
315,2,9,2017,02:20:00,06/09/2017,0,0,0,0,1.12,0.17
316,2,9,2017,02:25:00,06/09/2017,0,0,0,0,0.4,0.17
317,2,9,2017,02:30:00,06/09/2017,0,0,0,0,0.4,0.17
318,2,9,2017,02:35:00,06/09/2017,0,0,0,0,0.4,0.17
319,2,9,2017,02:40:00,06/09/2017,0,0,0,0,1.31,0.17
320,2,9,2017,02:45:00,06/09/2017,0,0,0,0,0.73,0.17
321,2,9,2017,02:50:00,06/09/2017,0,0,0,0,0.73,0.17
322,2,9,2017,02:55:00,06/09/2017,0,0,0,0,2.86,0.17
323,2,9,2017,03:00:00,06/09/2017,0,0,0,0,1.95,0.16
324,2,9,2017,03:05:00,06/09/2017,0,0,0,0,1.95,0.16
325,2,9,2017,03:10:00,06/09/2017,0,0,0,0,1.95,0.16
326,2,9,2017,03:15:00,06/09/2017,0,0,0,0,1.92,0.16
327,2,9,2017,03:20:00,06/09/2017,0,0,0,0,1.92,0.16
328,2,9,2017,03:25:00,06/09/2017,0,0,0,0,-0.36,0.16
329,2,9,2017,03:30:00,06/09/2017,0,0,0,0,-0.36,0.16
330,2,9,2017,03:35:00,06/09/2017,0,0,0,0,1.08,0.16
331,2,9,2017,03:40:00,06/09/2017,0,0,0,0,1.08,0.16
332,2,9,2017,03:45:00,06/09/2017,0,0,0,0,-0.83,0.16
333,2,9,2017,03:50:00,06/09/2017,0,0,0,0,-0.83,0.16
334,2,9,2017,03:55:00,06/09/2017,0,0,0,0,0.65,0.16
335,3,9,2017,08:40:00,06/09/2017,0,0,0,0,0.59,0.11
336,3,9,2017,08:45:00,06/09/2017,0,0,0,0,0.59,0.11
337,3,9,2017,08:50:00,06/09/2017,0,0,0,0,0.59,0.11
338,3,9,2017,08:55:00,06/09/2017,0,0,0,0,1.65,0.1
339,3,9,2017,09:00:00,06/09/2017,0,0,0,0,1.65,0.1
340,3,9,2017,09:05:00,06/09/2017,0,0,0,0,1.65,0.1
341,3,9,2017,09:10:00,06/09/2017,0,0,0,0,4.93,0.09
342,3,9,2017,09:15:00,06/09/2017,0,0,0,0,4.93,0.09
343,3,9,2017,09:20:00,06/09/2017,0,0,0,0,4.93,0.09
344,3,9,2017,09:25:00,06/09/2017,0,0,0,0,4.93,0.09
345,3,9,2017,09:30:00,06/09/2017,0,0,0,0,4.93,0.09
346,3,9,2017,09:35:00,06/09/2017,0,0,0,0,4.93,0.09
347,3,9,2017,09:40:00,06/09/2017,0,0,0,0,4.93,0.09
